Movie_ID,Name,Date,Rate,Votes,Genre,Duration,Type,Nudity,Violence,Profanity,Alcohol,Frightening
2318,Enter the Void,2009,7.3,"75,471","Drama, Fantasy",161 ,Film,Severe,Moderate,Severe,Severe,Severe
2319,Cursed,2005,5.0,"31,779","Comedy, Horror",97 ,Film,Mild,Moderate,Moderate,Moderate,Moderate
2320,Black Snake Moan,2006,6.9,"62,539","Drama, Music",116 ,Film,Moderate,Moderate,Severe,Moderate,Moderate
2321,Steve Jobs,2015,7.2,"162,609","Biography, Drama",122 ,Film,None,None,Moderate,Mild,Mild
2322,For Those Who Think Young,1964,5.3,478,Comedy,96 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2323,The Waterboy,1998,6.1,"155,357","Comedy, Sport",90 ,Film,Mild,Mild,Moderate,Mild,None
2324,Reno 911,1998,7.9,"18,300","Comedy, Crime",22 ,Series,Moderate,Mild,Moderate,Mild,Mild
2325,Män som hatar kvinnor,2009,7.8,"212,757","Crime, Drama, Mystery",152 ,Film,Severe,Severe,Severe,Mild,Severe
2326,Movie 43,2013,4.3,"102,613",Comedy,94 ,Film,Severe,Moderate,Severe,Moderate,Mild
2327,Focus,2015,6.6,"231,723","Comedy, Crime, Drama",105 ,Film,Moderate,Moderate,Severe,Mild,Mild
2328,That Time I Got Reincarnated as a Slime,2015,8.1,"7,127","Animation, Action, Adventure",25 ,Series,Moderate,Moderate,Mild,Mild,Mild
2329,Lolita,1962,7.6,"97,276","Crime, Drama, Romance",153 ,Film,Mild,Mild,None,Mild,Mild
2330,In the Mouth of Madness,1994,7.2,"65,455","Drama, Fantasy, Horror",95 ,Film,Mild,Moderate,Mild,Mild,Severe
2331,The Island,2005,6.8,"308,320","Action, Sci-Fi, Thriller",136 ,Film,Mild,Moderate,Moderate,Mild,Mild
2332,The Picture of Dorian Gray,1945,7.5,"12,667","Drama, Fantasy, Horror",110 ,Film,Mild,Mild,None,Moderate,Mild
2333,Poketto monsutâ,1945,7.5,"40,467","Animation, Action, Adventure",24 ,Series,None,Mild,None,None,Moderate
2334,Peter Rabbit 2 The Runaway,2021,6.2,"7,310","Animation, Adventure, Comedy",93 ,Film,None,Mild,None,None,Mild
2335,Gold Rush Alaska,2021,7.3,"4,568",Reality-TV,45 ,Series,None,None,Mild,None,None
2336,Exit,2021,8.2,"8,337",Drama,30 ,Series,Severe,Severe,Severe,Severe,Moderate
2337,VHS2,2013,6.0,"38,000","Horror, Thriller",96 ,Film,Severe,Severe,Severe,Mild,Severe
2338,Censor,2021,6.0,"7,162","Horror, Mystery",84 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2339,Enemy of the State,1998,7.3,"235,028","Action, Thriller",132 ,Film,Mild,Moderate,Severe,Mild,Moderate
2340,Dirty Harry,1971,7.7,"149,671","Action, Crime, Thriller",102 ,Film,Moderate,Moderate,Moderate,Mild,Moderate
2341,Foyles War,2003,8.4,"13,753","Crime, Drama, Mystery",90 ,Series,None,Moderate,Mild,Mild,None
2342,Top Gear,2003,8.6,"112,689","Adventure, Comedy, Reality-TV",60 ,Series,Mild,Mild,Mild,Mild,None
2343,Rambo Last Blood,2019,6.1,"90,239","Action, Thriller",89 ,Film,Mild,Severe,Severe,Moderate,Severe
2344,Dronningen,2019,7.1,"9,820",Drama,127 ,Film,Severe,Mild,Mild,Mild,Moderate
2345,Miss Sloane,2016,7.5,"69,902",Drama,132 ,Film,Mild,Mild,Mild,Mild,None
2346,Luke Cage,2016,7.3,"121,986","Action, Crime, Drama",55 ,Series,Moderate,Severe,Moderate,Moderate,Moderate
2347,Kung Fu Panda,2008,7.6,"439,672","Animation, Action, Adventure",92 ,Film,None,Mild,None,None,Mild
2348,Halt and Catch Fire,2008,8.4,"30,499",Drama,60 ,Series,Mild,Mild,Mild,Mild,Mild
2349,Enchanted,2007,7.0,"188,165","Animation, Adventure, Comedy",107 ,Film,Mild,Mild,None,None,Mild
2350,Seance,2021,5.3,"1,822","Horror, Mystery",92 ,Film,Mild,Severe,Mild,Mild,Mild
2351,James and the Giant Peach,1996,6.7,"63,548","Animation, Adventure, Family",79 ,Film,None,Mild,Mild,Mild,Moderate
2352,Walk the Line,2005,7.8,"242,054","Biography, Drama, Music",136 ,Film,Mild,Mild,Mild,Moderate,Mild
2353,The Hunger,1983,6.7,"24,511","Drama, Horror",97 ,Film,Moderate,Moderate,Mild,Mild,Mild
2354,Lion,2016,8.0,"225,250","Biography, Drama",118 ,Film,Mild,Mild,None,Mild,Moderate
2355,The Theory of Everything,2014,7.7,"424,977","Biography, Drama, Romance",123 ,Film,Mild,Mild,Mild,Mild,Mild
2356,Alien³,1992,6.5,"288,133","Action, Horror, Sci-Fi",114 ,Film,Mild,Severe,Severe,Mild,Severe
2357,The Firm,1993,6.8,"127,431","Drama, Mystery, Thriller",154 ,Film,Mild,Moderate,Moderate,Mild,Moderate
2358,Good Joe Bell,2020,5.5,"3,005","Biography, Drama",94 ,Film,Mild,Mild,Moderate,Mild,Mild
2359,Evolution,2001,6.1,"125,278","Comedy, Sci-Fi",101 ,Film,Mild,Moderate,Mild,Mild,Mild
2360,Kynodontas,2009,7.2,"89,623","Drama, Thriller",97 ,Film,Severe,Severe,Moderate,Mild,Severe
2361,Hustle Down,2021,4.2,88,"Action, Comedy, Drama",97 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2362,Marco effekten,2021,5.1,789,"Crime, Thriller",125 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2363,Dark City,1998,7.6,"194,042","Fantasy, Mystery, Sci-Fi",100 ,Film,Mild,Moderate,None,Mild,Moderate
2364,The Founder,2016,7.2,"138,333","Biography, Drama",115 ,Film,None,None,Mild,Mild,None
2365,French Exit,2020,5.9,"4,828","Comedy, Drama",113 ,Film,None,Mild,Moderate,Mild,Mild
2366,In the Heat of the Night,2020,7.6,"4,592","Crime, Drama, Mystery",60 ,Series,Mild,Mild,Mild,No Rate,No Rate
2367,Get Rich or Die Tryin,2005,5.4,"45,675","Biography, Crime, Drama",117 ,Film,Severe,Severe,Severe,Moderate,Severe
2368,Terrifier,2016,5.7,"16,223","Horror, Thriller",82 ,Film,Severe,Severe,Moderate,Mild,Severe
2369,Mulan,1998,7.6,"269,543","Animation, Adventure, Comedy",88 ,Film,Mild,Mild,None,None,Mild
2370,Yakusoku no Neverland,1998,8.4,"30,294","Animation, Adventure, Drama",23 ,Series,None,Mild,Mild,None,Moderate
2371,The Adventures of Sharkboy and Lavagirl 3D,2005,3.7,"35,606","Action, Adventure, Comedy",93 ,Film,Mild,Mild,None,None,Moderate
2372,The Humans,2021,7.4,116,Drama,108 ,Film,No Rate,No Rate,No Rate,No Rate,Severe
2373,Angels  Demons,2009,6.7,"283,109","Action, Mystery, Thriller",138 ,Film,None,Severe,Mild,Mild,Severe
2374,Sinsegye,2013,7.6,"22,052","Action, Crime, Drama",135 ,Film,Mild,Severe,Severe,Moderate,Severe
2375,Bloodsport,1988,6.8,"80,929","Action, Biography, Drama",92 ,Film,Mild,Moderate,Moderate,Mild,Mild
2376,Sort Of,1988,5.5,217,Comedy,30 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2377,Incredibles 2,2018,7.6,"270,157","Animation, Action, Adventure",118 ,Film,None,Mild,Mild,Mild,Mild
2378,Transcendence,2014,6.2,"222,701","Action, Drama, Sci-Fi",119 ,Film,None,Moderate,Mild,Mild,Moderate
2379,TURN,2014,8.1,"20,730","Drama, History, War",60 ,Series,Moderate,Moderate,Mild,Mild,Mild
2380,Only Lovers Left Alive,2013,7.3,"96,334","Comedy, Drama, Fantasy",123 ,Film,Mild,Moderate,Moderate,Mild,Mild
2381,The Dirt,2019,7.0,"44,144","Biography, Comedy, Drama",107 ,Film,Severe,Moderate,Severe,Severe,Mild
2382,Beowulf,2007,6.2,"165,102","Animation, Action, Adventure",115 ,Film,Moderate,Severe,Mild,Moderate,Moderate
2383,Prince of Persia The Sands of Time,2010,6.6,"280,018","Action, Adventure, Fantasy",116 ,Film,None,Moderate,None,Mild,Moderate
2384,The ATeam,2010,6.7,"252,498","Action, Adventure, Thriller",117 ,Film,Mild,Moderate,Moderate,Mild,Mild
2385,The Girl Next Door,2007,6.6,"25,093","Crime, Drama, Thriller",91 ,Film,Severe,Severe,Severe,Moderate,Severe
2386,Bride of Frankenstein,1935,7.8,"45,976","Drama, Horror, Sci-Fi",75 ,Film,None,Mild,None,Mild,Mild
2387,The Drop,2014,7.1,"147,972","Crime, Drama, Thriller",106 ,Film,None,Severe,Severe,Moderate,Moderate
2388,Apostle,2018,6.3,"48,289","Drama, Fantasy, Horror",130 ,Film,Mild,Severe,Mild,Mild,Severe
2389,Jarhead,2005,7.0,"182,059","Action, Biography, Drama",125 ,Film,Severe,Moderate,Severe,Mild,Moderate
2390,Girl From Nowhere,2005,7.6,"3,154","Crime, Drama, Fantasy",45 ,Series,Moderate,Severe,Mild,Mild,Severe
2391,The Aviator,2004,7.5,"346,648","Biography, Drama",170 ,Film,Mild,Moderate,Moderate,Mild,Moderate
2392,Beoning,2018,7.5,"57,148","Drama, Mystery",148 ,Film,Moderate,Moderate,Mild,Moderate,Moderate
2393,Wayne,2019,8.4,"12,912","Action, Comedy",30 ,Series,Mild,Severe,Severe,Moderate,Mild
2394,Charlies Angels,2019,6.5,"11,830","Action, Adventure, Crime",60 ,Series,Mild,Mild,Mild,Mild,Mild
2395,The Sum of All Fears,2002,6.4,"111,088","Action, Drama, Thriller",124 ,Film,Mild,Moderate,Moderate,Mild,Moderate
2396,Hell on Wheels,2002,8.3,"49,495","Drama, Western",42 ,Series,Mild,Severe,Moderate,Severe,Moderate
2397,Z Nation,2002,6.7,"34,891","Action, Comedy, Drama",44 ,Series,Mild,Severe,Mild,Moderate,Severe
2398,Pennyworth,2002,7.9,"11,067","Action, Crime, Drama",60 ,Series,Moderate,Severe,Severe,Mild,Moderate
2399,Teenage Mutant Ninja Turtles,2014,5.8,"205,372","Action, Adventure, Comedy",101 ,Film,None,Mild,Mild,None,Mild
2400,No Strings Attached,2011,6.2,"221,546","Comedy, Romance",108 ,Film,Moderate,Mild,Moderate,Mild,None
2401,Freaks,1932,7.9,"44,299","Drama, Horror",64 ,Film,Mild,Mild,None,Mild,Moderate
2402,The Lego Movie,2014,7.7,"335,819","Animation, Adventure, Comedy",100 ,Film,None,Mild,None,None,Mild
2403,Pieces of a Woman,2020,7.1,"44,045",Drama,126 ,Film,Moderate,Mild,Moderate,Mild,Moderate
2404,What Happened to Monday,2017,6.9,"114,939","Action, Crime, Fantasy",123 ,Film,Moderate,Severe,Moderate,Mild,Moderate
2405,My Best Friends Wedding,1997,6.3,"136,049","Comedy, Drama, Romance",105 ,Film,Mild,None,Mild,Mild,None
2406,Together,2021,6.5,"2,363","Comedy, Drama",92 ,Film,None,None,Moderate,Mild,Mild
2407,Spy Kids 3 Game Over,2003,4.3,"57,778","Action, Adventure, Comedy",84 ,Film,None,Mild,None,None,Mild
2408,The War with Grandpa,2020,5.6,"17,826","Comedy, Drama, Family",94 ,Film,None,Mild,Mild,None,Mild
2409,The Outlaw Josey Wales,1976,7.8,"70,081",Western,135 ,Film,Moderate,Moderate,Mild,Mild,Moderate
2410,Blue Murder,1976,7.2,"1,332","Crime, Drama, Mystery",138 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2411,The Last House on the Left,1972,6.0,"35,860","Crime, Horror, Thriller",84 ,Film,Severe,Severe,Moderate,Moderate,Severe
2412,Saraitda,2020,6.3,"32,672","Action, Drama, Horror",98 ,Film,None,Moderate,Mild,Mild,Moderate
2413,The Little Mermaid,1989,7.6,"247,810","Animation, Family, Fantasy",83 ,Film,Mild,Mild,None,None,Mild
2414,Chal Mera Putt 2,2020,9.0,"2,991",Drama,124 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2415,Time Is Up,2021,4.3,324,Drama,80 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2416,Baptiste,2021,7.3,"6,625","Crime, Drama, Thriller",60 ,Series,Moderate,Severe,Severe,Mild,Moderate
2417,Northern Exposure,2021,8.3,"15,850","Comedy, Drama",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2418,Wild,2014,7.1,"125,118","Adventure, Biography, Drama",115 ,Film,Moderate,Moderate,Moderate,Moderate,Moderate
2419,Sijipeuseu The Myth,2014,7.1,"2,773","Action, Drama, Fantasy",70 ,Series,None,Mild,Mild,Mild,Mild
2420,Brightburn,2019,6.1,"89,664","Drama, Horror, Mystery",90 ,Film,Mild,Severe,Moderate,Mild,Severe
2421,Lone Survivor,2013,7.5,"276,237","Action, Biography, Drama",121 ,Film,None,Severe,Severe,Mild,Severe
2422,How to Sell Drugs Online Fast,2013,7.9,"27,813","Comedy, Crime, Drama",30 ,Series,Mild,Mild,Moderate,Severe,Mild
2423,The Brady Bunch,2013,6.7,"13,358","Comedy, Family",30 ,Series,None,None,None,None,None
2424,Recovery,2021,5.3,174,Comedy,80 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2425,The English Patient,1996,7.4,"184,473","Drama, Romance, War",162 ,Film,Moderate,Moderate,Mild,Mild,Moderate
2426,The Resort,2021,3.0,"1,815",Horror,75 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2427,Life of Pi,2012,7.9,"601,452","Adventure, Drama, Fantasy",127 ,Film,None,Moderate,None,None,Moderate
2428,Pride and Prejudice and Zombies,2016,5.8,"54,196","Action, Comedy, Fantasy",108 ,Film,Mild,Moderate,None,Mild,Moderate
2429,300 Rise of an Empire,2014,6.2,"289,295","Action, Drama",102 ,Film,Severe,Severe,Moderate,Mild,Severe
2430,The Frighteners,1996,7.1,"85,227","Comedy, Fantasy, Horror",110 ,Film,Mild,Moderate,Mild,Mild,Moderate
2431,A Bugs Life,1998,7.2,"278,276","Animation, Adventure, Comedy",95 ,Film,None,Mild,None,Mild,Mild
2432,Real Steel,2011,7.0,"311,475","Action, Drama, Sci-Fi",127 ,Film,Mild,Mild,Mild,None,Mild
2433,Barney Miller,2011,8.2,"5,336","Comedy, Drama",30 ,Series,None,None,Mild,Mild,None
2434,The Edge of Seventeen,2016,7.3,"114,024","Comedy, Drama",104 ,Film,Moderate,Mild,Moderate,Mild,Mild
2435,Gordon Gino  Freds Road Trip,2016,8.5,"1,078","Adventure, Comedy, Reality-TV",45 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2436,Bergerac,2016,6.7,"1,503","Crime, Drama, Mystery",90 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2437,Maze Runner The Death Cure,2018,6.3,"125,509","Action, Adventure, Sci-Fi",143 ,Film,None,Moderate,Mild,None,Moderate
2438,The Rockford Files,2018,8.1,"7,729","Crime, Drama, Mystery",50 ,Series,No Rate,No Rate,Mild,No Rate,No Rate
2439,The NeverEnding Story,1984,7.4,"137,375","Adventure, Drama, Family",102 ,Film,None,Mild,None,None,Moderate
2440,Top of the Lake,1984,7.5,"33,861","Crime, Drama, Mystery",60 ,Series,Moderate,Moderate,Moderate,Moderate,No Rate
2441,Papillon,1973,8.0,"126,610","Biography, Crime, Drama",151 ,Film,Mild,Severe,Mild,Mild,Moderate
2442,Conan the Barbarian,1982,6.9,"142,956","Action, Adventure, Fantasy",129 ,Film,Moderate,Severe,None,Mild,Moderate
2443,The Norm Show,1982,7.9,"2,024",Comedy,30 ,Series,Mild,Mild,Mild,Mild,None
2444,Le Bureau des Légendes,1982,8.7,"9,816","Drama, Thriller",52 ,Series,Moderate,Moderate,Moderate,Mild,Moderate
2445,Zoolander,2001,6.5,"254,547",Comedy,90 ,Film,Moderate,Mild,Moderate,Mild,None
2446,Hellbound Hellraiser II,1988,6.5,"45,618","Horror, Thriller",97 ,Film,Moderate,Severe,Moderate,Mild,Severe
2447,O Brother Where Art Thou,2000,7.7,"298,862","Adventure, Comedy, Crime",107 ,Film,Mild,Mild,Mild,Mild,Mild
2448,A Most Violent Year,2014,7.0,"69,475","Action, Crime, Drama",125 ,Film,None,Moderate,Moderate,Mild,Moderate
2449,Allied,2016,7.1,"149,346","Action, Drama, Romance",124 ,Film,Moderate,Moderate,Moderate,Moderate,Moderate
2450,Scam 1992 The Harshad Mehta Story,2020,9.5,"131,914","Biography, Crime, Drama",54 ,Series,None,None,Mild,Mild,None
2451,Jupiter Ascending,2015,5.3,"183,886","Action, Adventure, Sci-Fi",127 ,Film,Mild,Moderate,Mild,Mild,Mild
2452,The Kissing Booth,2018,6.0,"76,700","Comedy, Romance",105 ,Film,Moderate,Mild,Moderate,Mild,None
2453,Caddyshack,1980,7.3,"111,413","Comedy, Sport",98 ,Film,Moderate,None,Mild,Moderate,None
2454,Spaceballs,1987,7.1,"180,602","Adventure, Comedy, Sci-Fi",96 ,Film,Mild,Mild,Moderate,Mild,Mild
2455,Separation,2021,4.6,"1,552",Horror,107 ,Film,None,Mild,Mild,Mild,Moderate
2456,Bob Hearts Abishola,2021,6.7,"3,360","Comedy, Romance",21 ,Series,Mild,None,Mild,Mild,None
2457,Diagnosis Murder,2021,6.8,"7,024","Crime, Drama, Mystery",45 ,Series,Mild,Moderate,Moderate,Mild,Moderate
2458,The Underground Railroad,2021,7.4,"5,357","Drama, History, War",593 ,Series,Moderate,Severe,Moderate,Mild,Severe
2459,Crime Stories India Detectives,2021,7.4,646,"Documentary, Crime, Mystery",47 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2460,Butch Cassidy and the Sundance Kid,1969,8.0,"209,425","Biography, Crime, Drama",110 ,Film,Mild,Moderate,Mild,Mild,Mild
2461,Blade Trinity,2004,5.8,"171,030","Action, Horror, Sci-Fi",113 ,Film,Mild,Severe,Severe,None,Severe
2462,Gentleman Jack,2004,8.2,"9,996","Biography, Drama, History",60 ,Series,Moderate,Mild,Mild,Mild,No Rate
2463,The Ugly Truth,2009,6.4,"211,124","Comedy, Romance",96 ,Film,Moderate,None,Moderate,Mild,None
2464,Cars 3,2017,6.7,"85,944","Animation, Adventure, Comedy",102 ,Film,None,Mild,None,None,Mild
2465,Rampage,2018,6.1,"155,330","Action, Adventure, Sci-Fi",107 ,Film,None,Moderate,Moderate,None,Moderate
2466,Shooter,2018,7.5,"33,747","Action, Drama",60 ,Series,Mild,Severe,Mild,Mild,Moderate
2467,Emergency,2018,7.8,"4,230","Action, Adventure, Comedy",60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
2468,Offspring,2018,8.3,"4,216","Comedy, Drama",60 ,Series,Mild,None,Moderate,Moderate,Moderate
2469,The Birdcage,1996,7.1,"84,923",Comedy,117 ,Film,Mild,None,Moderate,Mild,None
2470,Your Cheatin Heart,1964,6.5,773,"Biography, Drama, Music",99 ,Film,No Rate,Mild,No Rate,Mild,No Rate
2471,The Twilight Saga New Moon,2009,4.7,"274,635","Adventure, Drama, Fantasy",130 ,Film,Mild,Moderate,Mild,Mild,Moderate
2472,My Salinger Year,2020,6.4,"2,936",Drama,101 ,Film,Mild,None,Severe,No Rate,No Rate
2473,Coronation Street,2020,5.6,"5,202","Drama, Romance",30 ,Series,Mild,Moderate,Mild,Mild,Mild
2474,Agent Carter,2020,7.9,"77,743","Action, Adventure, Sci-Fi",42 ,Series,Mild,Moderate,Mild,Mild,Moderate
2475,The November Man,2014,6.3,"66,110","Action, Thriller",108 ,Film,Moderate,Severe,Severe,Mild,Moderate
2476,Saw II,2005,6.6,"242,643","Horror, Mystery",93 ,Film,None,Severe,Severe,Mild,Severe
2477,The Princess Diaries,2001,6.4,"135,728","Comedy, Family, Romance",115 ,Film,None,None,None,None,None
2478,The Golden Compass,2007,6.1,"183,513","Adventure, Family, Fantasy",113 ,Film,None,Moderate,None,Mild,Moderate
2479,Saved by the Bell,2007,5.1,"2,327",Comedy,25 ,Series,Mild,No Rate,Mild,No Rate,No Rate
2480,Back to the Future Part III,1990,7.4,"422,978","Adventure, Comedy, Sci-Fi",118 ,Film,None,Mild,Mild,Mild,Mild
2481,Hostiles,2017,7.2,"78,212","Drama, Western",134 ,Film,None,Severe,Moderate,Mild,Moderate
2482,Versailles,2017,7.9,"15,242","Biography, Drama, History",52 ,Series,Severe,Severe,Moderate,Mild,Moderate
2483,Outlaw King,2018,6.9,"65,718","Action, Biography, Drama",121 ,Film,Moderate,Severe,Mild,None,Moderate
2484,First Man,2018,7.3,"178,973","Biography, Drama, History",141 ,Film,None,Mild,Mild,Mild,Moderate
2485,Fatherhood,2021,6.6,"31,522","Comedy, Drama",109 ,Film,Mild,None,Mild,Mild,None
2486,Clarice,2021,6.5,"8,031","Crime, Drama, Mystery",60 ,Series,Mild,Moderate,Mild,Mild,Moderate
2487,Deep Blue Sea,1999,5.9,"129,805","Action, Adventure, Sci-Fi",105 ,Film,Mild,Severe,Moderate,Mild,Moderate
2488,How to Lose a Guy in 10 Days,2003,6.4,"222,606","Comedy, Romance",116 ,Film,Mild,None,Moderate,Mild,None
2489,47 Ronin,2013,6.3,"154,511","Action, Drama, Fantasy",128 ,Film,None,Moderate,Mild,None,Mild
2490,Pineapple Express,2008,6.9,"326,499","Action, Comedy, Crime",111 ,Film,Mild,Severe,Severe,Severe,Mild
2491,The Dick Van Dyke Show,2008,8.3,"9,611","Comedy, Family",30 ,Series,None,None,None,Mild,None
2492,Black Mass,2015,6.9,"173,819","Biography, Crime, Drama",123 ,Film,Mild,Severe,Severe,Moderate,Severe
2493,House on Haunted Hill,1999,5.6,"55,477","Crime, Fantasy, Horror",93 ,Film,Moderate,Severe,Severe,Mild,Severe
2494,Mile 22,2018,6.1,"74,304","Action, Thriller",94 ,Film,None,Severe,Severe,None,Moderate
2495,Lady in the Water,2006,5.5,"97,594","Drama, Fantasy, Mystery",110 ,Film,None,Mild,Mild,Mild,Moderate
2496,Crisis,2021,6.2,"7,715","Drama, Thriller",118 ,Film,None,Severe,Severe,Moderate,Severe
2497,Demolition Man,1993,6.7,"166,625","Action, Sci-Fi, Thriller",115 ,Film,Mild,Moderate,Moderate,Mild,Mild
2498,Manhunter,1986,7.2,"70,194","Crime, Mystery, Thriller",120 ,Film,Mild,Severe,Moderate,Mild,Severe
2499,The Haunting,1963,7.5,"37,901",Horror,112 ,Film,None,Mild,Mild,Mild,Moderate
2500,Phone Booth,2002,7.0,"259,175","Crime, Thriller",81 ,Film,Mild,Moderate,Severe,Mild,Severe
2501,Adventures in Babysitting,1987,6.9,"41,388","Adventure, Comedy, Crime",102 ,Film,Mild,Mild,Moderate,Mild,Mild
2502,Buried,2010,7.0,"155,401","Drama, Mystery, Thriller",95 ,Film,None,Moderate,Severe,Mild,Severe
2503,Vanilla Sky,2001,6.9,"256,076","Fantasy, Mystery, Romance",136 ,Film,Moderate,Moderate,Severe,Mild,Moderate
2504,Creed,2015,7.6,"259,249","Drama, Sport",133 ,Film,Mild,Moderate,Moderate,None,Moderate
2505,Sword Art Online,2015,7.6,"40,536","Animation, Action, Adventure",24 ,Series,Moderate,Moderate,Mild,Mild,Moderate
2506,Sunshine,2007,7.2,"241,895","Sci-Fi, Thriller",107 ,Film,None,Moderate,Moderate,None,Severe
2507,The Wolverine,2013,6.7,"444,710","Action, Sci-Fi",126 ,Film,Mild,Moderate,Moderate,Mild,Moderate
2508,Quantico,2013,6.7,"58,898","Crime, Drama, Mystery",42 ,Series,Mild,Moderate,Mild,Mild,Moderate
2509,Pretty in Pink,1986,6.8,"78,028","Comedy, Drama, Romance",97 ,Film,Mild,Mild,Moderate,Moderate,Mild
2510,Matando Cabos 2 La Máscara del Máscara,2021,4.3,172,Comedy,102 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
2511,Jurassic Park III,2001,5.9,"305,663","Action, Adventure, Sci-Fi",92 ,Film,None,Moderate,Mild,Mild,Moderate
2512,Mr Mayor,2001,6.3,"3,180",Comedy,22 ,Series,None,None,Mild,Mild,No Rate
2513,Fuller House,2001,6.7,"25,986","Comedy, Family",30 ,Series,Mild,None,Mild,Mild,None
2514,Gaia,2021,5.5,"2,899","Drama, Fantasy, Horror",96 ,Film,Severe,Severe,Moderate,None,Severe
2515,Knowing,2009,6.2,"227,424","Action, Drama, Sci-Fi",121 ,Film,None,Moderate,Mild,Mild,Severe
2516,Shes Out of My League,2010,6.4,"133,019","Comedy, Romance",104 ,Film,Mild,Mild,Severe,Mild,None
2517,Project Power,2020,6.0,"80,064","Action, Crime, Sci-Fi",113 ,Film,None,Moderate,Mild,Moderate,Moderate
2518,Fast  Furious,2009,6.6,"275,634","Action, Thriller",107 ,Film,Moderate,Moderate,Moderate,Mild,Mild
2519,Awake,2021,4.8,"18,244","Action, Adventure, Drama",96 ,Film,Moderate,Moderate,Moderate,Mild,Moderate
2520,Melrose Place,2021,5.9,"11,676","Drama, Romance",60 ,Series,Moderate,Mild,Moderate,Moderate,Mild
2521,The Cell,2000,6.4,"99,760","Crime, Horror, Sci-Fi",107 ,Film,Severe,Severe,Moderate,Moderate,Severe
2522,Critters,1986,6.1,"34,066","Comedy, Horror, Sci-Fi",86 ,Film,None,Moderate,Mild,Mild,Mild
2523,The Twilight Zone,1986,5.8,"14,415","Drama, Fantasy, Horror",60 ,Series,Mild,Moderate,Severe,Mild,Moderate
2524,Home and Away,1986,5.1,"5,781","Drama, Romance",22 ,Series,Mild,Moderate,Mild,Moderate,Moderate
2525,Unforgettable,1986,6.8,"18,266","Crime, Drama, Mystery",60 ,Series,Mild,No Rate,None,No Rate,No Rate
2526,PunchDrunk Love,2002,7.3,"155,694","Comedy, Drama, Romance",95 ,Film,Mild,Mild,Moderate,Mild,Mild
2527,Ôdishon,1999,7.2,"77,108","Drama, Horror, Mystery",115 ,Film,Moderate,Severe,Mild,Mild,Severe
2528,Waiting,2005,6.7,"94,237",Comedy,94 ,Film,Moderate,Mild,Severe,Moderate,None
